id,0,1
0,12.4128910008165,12.335920333862305
1,12.49789739407949,12.540094375610352
2,13.125356728389685,13.169219017028809
3,12.466291415835059,12.48056697845459
4,12.156902506268693,12.223143577575684
5,13.505770036058237,13.453527450561523
6,13.064996350428581,13.067798614501953
7,12.790371929284369,12.81661319732666
8,12.92963931372412,12.984917640686035
9,13.365578430825432,13.378409385681152
10,13.523182078620497,13.570845603942871
11,12.804482903817764,12.839426040649414
12,13.344475823404341,13.331391334533691
13,12.205826774675904,12.223367691040039
14,12.298196301550659,12.277910232543945
15,12.958754269886159,12.971623420715332
16,13.90247802302676,13.948251724243164
17,12.257266960265916,12.267468452453613
18,12.689855178589175,12.689675331115723
19,12.303924314292798,12.311636924743652
20,13.584605055966016,13.532139778137207
21,13.329570633365098,13.335380554199219
22,13.279270830215374,13.245944023132324
23,13.341235751871581,13.378110885620117
24,13.11746139299897,13.142884254455566
25,12.63028867161711,12.59525203704834
26,13.436851886842012,13.444923400878906
27,13.62543265639543,13.610628128051758
28,12.240625027381904,12.12252426147461
29,13.192545537265591,13.239055633544922
30,13.187373681889987,13.202812194824219
31,13.66970773722499,13.71027946472168
32,13.262774824019022,13.212454795837402
33,12.15972098486316,12.135147094726562
34,13.50705228813157,13.527194023132324
35,13.162405863528022,13.19272232055664
36,13.769935851972331,13.654938697814941
37,12.657501302980577,12.658740997314453
38,12.75324978379165,12.786125183105469
39,13.810551464262897,13.824871063232422
40,13.2256150357947,13.153602600097656
41,12.3603258582889,12.378710746765137
42,13.276283817680392,13.280534744262695
43,13.160986555879205,13.146586418151855
44,13.896263015314304,13.833666801452637
45,12.58072326490074,12.572456359863281
46,12.216371509090488,12.242698669433594
47,14.133228964235215,14.103267669677734
48,12.813693582716676,12.773555755615234
49,13.243576844005531,13.283500671386719
50,12.778594450237948,12.76469612121582
51,13.623764046707526,13.64883804321289
52,12.816470803026816,12.850251197814941
53,13.437598182121581,13.439420700073242
54,12.760697444243672,12.774121284484863
55,12.621385528287108,12.573575973510742
56,12.717076569514926,12.73802661895752
57,12.5977454964325,12.558087348937988
58,13.777724844032734,13.667291641235352
59,12.60855863872805,12.552362442016602
60,12.665669961630305,12.537649154663086
61,12.465501414291115,12.457777976989746
62,14.10304631376512,14.031050682067871
63,12.197467393349578,12.215596199035645
64,13.285934454914331,13.309249877929688
65,12.554123459356678,12.574750900268555
66,12.300824745200261,12.288021087646484
67,13.198555915588878,13.254220962524414
68,13.839297508252221,13.779378890991211
69,13.29638340279605,13.342779159545898
70,12.381238424423865,12.373233795166016
71,12.292586122791732,12.2576904296875
72,13.597086611243252,13.635599136352539
73,13.284719361527815,13.215296745300293
74,13.035651291683608,13.05180549621582
75,12.504589242729608,12.489771842956543
76,12.896204230295579,12.975739479064941
77,13.114209851446839,13.116512298583984
78,13.646574070106277,13.694880485534668
79,13.215471057504152,13.199848175048828
80,12.303616092490396,12.207375526428223
81,12.258624348978852,12.407025337219238
82,13.263332692163702,13.207337379455566
83,12.87861596214474,12.966655731201172
84,13.0265622464557,12.984102249145508
85,12.476289141716553,12.515945434570312
86,13.401292554014704,13.485285758972168
87,13.217017689141267,13.18677043914795
88,13.493379406164868,13.468123435974121
89,12.358041110569728,12.341699600219727
90,12.34959354573855,12.330596923828125
91,13.052375328284313,13.077260971069336
92,12.67526940108236,12.636868476867676
93,13.047581692441115,13.063497543334961
94,12.901088348344086,12.936713218688965
95,13.71741230828987,13.68603229522705
96,13.039426222025561,13.088924407958984
97,13.236976133034085,13.161316871643066
98,14.29786836387167,14.371679306030273
99,12.398551162542777,12.36085319519043
100,13.479406457632694,13.53200626373291
101,12.748433478964149,12.761442184448242
102,12.549020779892507,12.548020362854004
103,12.97629899281481,12.992514610290527
104,13.65955226132213,13.716508865356445
105,12.9423893913144,12.882033348083496
106,12.865563008918016,12.803942680358887
107,12.940853429173199,12.932401657104492
108,12.360559453233492,12.437973022460938
109,13.540430710319502,13.508936882019043
110,13.446452619931547,13.41622543334961
111,12.82732954060717,12.8154296875
112,12.665210011339864,12.677051544189453
113,12.46023211311815,12.454243659973145
114,12.663210618197944,12.65424633026123
115,13.712765721262736,13.7762451171875
116,13.438970946511043,13.423349380493164
117,12.893787509973404,12.96351146697998
118,12.847152644001104,12.874333381652832
119,12.833128337592512,12.824267387390137
120,13.237830436155331,13.239553451538086
121,13.427756069576228,13.413718223571777
122,12.206242008648674,12.261649131774902
123,13.480692088097422,13.434842109680176
124,14.000528964707701,14.001341819763184
125,12.490198972959446,12.517390251159668
126,13.16705701020245,13.206147193908691
127,13.244369781377578,13.266890525817871
128,12.949185805795082,12.91215991973877
129,12.170725071870423,12.210134506225586
130,12.911325333037377,12.91277027130127
131,12.585385782480683,12.597145080566406
